areaCode,areaName,areaType,date,age,rate,value
E12000007,London,region,2020-07-17,50_to_54,500.4,1438
E12000007,London,region,2020-07-17,80_to_84,1276.0,1089
E12000007,London,region,2020-07-16,45_to_49,456.2,1347
E12000007,London,region,2020-07-16,65_to_69,474.0,792
E12000007,London,region,2020-07-16,70_to_74,545.2,819
E12000007,London,region,2020-07-16,20_to_24,239.6,653
E12000007,London,region,2020-07-16,10_to_14,32.5,87
E12000007,London,region,2020-07-16,5_to_9,26.4,78
E12000007,London,region,2020-07-16,60_to_64,470.0,976
E12000007,London,region,2020-07-16,85_to_89,2098.5,1170
E12000007,London,region,2020-07-16,90+,3298.3,1260
E12000007,London,region,2020-07-16,55_to_59,500.6,1300
E12000007,London,region,2020-07-16,40_to_44,354.1,1165
E12000007,London,region,2020-07-16,30_to_34,350.7,1396
E12000007,London,region,2020-07-16,0_to_4,35.1,102
E12000007,London,region,2020-07-16,25_to_29,369.8,1390
E12000007,London,region,2020-07-16,15_to_19,75.8,174
E12000007,London,region,2020-07-16,75_to_79,865.5,941
E12000007,London,region,2020-07-16,50_to_54,499.7,1436
E12000007,London,region,2020-07-16,80_to_84,1274.9,1088
E12000007,London,region,2020-07-16,35_to_39,294.9,1102
E12000007,London,region,2020-07-15,65_to_69,473.4,791
E12000007,London,region,2020-07-15,80_to_84,1274.9,1088
E12000007,London,region,2020-07-15,20_to_24,237.8,648
E12000007,London,region,2020-07-15,60_to_64,469.6,975
E12000007,London,region,2020-07-15,85_to_89,2098.5,1170
E12000007,London,region,2020-07-15,10_to_14,32.5,87
E12000007,London,region,2020-07-15,40_to_44,353.8,1164
E12000007,London,region,2020-07-15,45_to_49,454.5,1342
E12000007,London,region,2020-07-15,50_to_54,498.7,1433
E12000007,London,region,2020-07-15,75_to_79,864.6,940
E12000007,London,region,2020-07-15,35_to_39,294.3,1100
E12000007,London,region,2020-07-15,25_to_29,367.4,1381
E12000007,London,region,2020-07-15,30_to_34,350.2,1394
E12000007,London,region,2020-07-15,90+,3298.3,1260
E12000007,London,region,2020-07-15,15_to_19,75.8,174
E12000007,London,region,2020-07-15,5_to_9,26.4,78
E12000007,London,region,2020-07-15,0_to_4,34.8,101
E12000007,London,region,2020-07-15,70_to_74,544.6,818
E12000007,London,region,2020-07-15,55_to_59,499.9,1298
E12000007,London,region,2020-07-14,5_to_9,26.4,78
E12000007,London,region,2020-07-14,90+,3295.7,1259
E12000007,London,region,2020-07-14,55_to_59,498.7,1295
E12000007,London,region,2020-07-14,75_to_79,863.6,939
E12000007,London,region,2020-07-14,40_to_44,351.4,1156
E12000007,London,region,2020-07-14,45_to_49,453.8,1340
E12000007,London,region,2020-07-14,10_to_14,32.1,86
E12000007,London,region,2020-07-14,65_to_69,471.6,788
E12000007,London,region,2020-07-14,15_to_19,75.3,173
E12000007,London,region,2020-07-14,80_to_84,1273.7,1087
E12000007,London,region,2020-07-14,20_to_24,236.3,644
E12000007,London,region,2020-07-14,30_to_34,348.9,1389
E12000007,London,region,2020-07-14,35_to_39,293.3,1096
E12000007,London,region,2020-07-14,50_to_54,498.0,1431
E12000007,London,region,2020-07-14,85_to_89,2098.5,1170
E12000007,London,region,2020-07-14,0_to_4,34.4,100
E12000007,London,region,2020-07-14,25_to_29,366.3,1377
E12000007,London,region,2020-07-14,70_to_74,544.6,818
E12000007,London,region,2020-07-14,60_to_64,469.6,975
E12000007,London,region,2020-07-13,40_to_44,350.7,1154
E12000007,London,region,2020-07-13,60_to_64,469.6,975
E12000007,London,region,2020-07-13,35_to_39,292.5,1093
E12000007,London,region,2020-07-13,90+,3293.1,1258
E12000007,London,region,2020-07-13,50_to_54,496.2,1426
E12000007,London,region,2020-07-13,10_to_14,30.6,82
E12000007,London,region,2020-07-13,70_to_74,544.6,818
E12000007,London,region,2020-07-13,20_to_24,234.8,640
E12000007,London,region,2020-07-13,65_to_69,471.6,788
E12000007,London,region,2020-07-13,85_to_89,2098.5,1170
E12000007,London,region,2020-07-13,0_to_4,34.1,99
E12000007,London,region,2020-07-13,15_to_19,74.9,172
E12000007,London,region,2020-07-13,45_to_49,453.8,1340
E12000007,London,region,2020-07-13,5_to_9,26.1,77
E12000007,London,region,2020-07-13,30_to_34,347.7,1384
E12000007,London,region,2020-07-13,55_to_59,498.3,1294
E12000007,London,region,2020-07-13,75_to_79,862.7,938
E12000007,London,region,2020-07-13,25_to_29,366.1,1376
E12000007,London,region,2020-07-13,80_to_84,1271.4,1085
E12000007,London,region,2020-07-12,60_to_64,469.1,974
E12000007,London,region,2020-07-12,50_to_54,495.2,1423
E12000007,London,region,2020-07-12,75_to_79,861.8,937
E12000007,London,region,2020-07-12,35_to_39,291.7,1090
E12000007,London,region,2020-07-12,80_to_84,1270.2,1084
E12000007,London,region,2020-07-12,15_to_19,74.9,172
E12000007,London,region,2020-07-12,5_to_9,25.7,76
E12000007,London,region,2020-07-12,90+,3290.5,1257
E12000007,London,region,2020-07-12,85_to_89,2098.5,1170
E12000007,London,region,2020-07-12,65_to_69,469.2,784
E12000007,London,region,2020-07-12,25_to_29,364.2,1369
E12000007,London,region,2020-07-12,0_to_4,33.7,98
E12000007,London,region,2020-07-12,70_to_74,543.9,817
E12000007,London,region,2020-07-12,20_to_24,233.4,636
E12000007,London,region,2020-07-12,40_to_44,348.9,1148
E12000007,London,region,2020-07-12,30_to_34,346.4,1379
E12000007,London,region,2020-07-12,45_to_49,452.1,1335
E12000007,London,region,2020-07-12,55_to_59,497.5,1292
E12000007,London,region,2020-07-12,10_to_14,30.6,82
E12000007,London,region,2020-07-11,30_to_34,346.2,1378
E12000007,London,region,2020-07-11,80_to_84,1270.2,1084
E12000007,London,region,2020-07-11,0_to_4,33.7,98
E12000007,London,region,2020-07-11,35_to_39,291.1,1088
E12000007,London,region,2020-07-11,60_to_64,469.1,974
E12000007,London,region,2020-07-11,50_to_54,494.5,1421
E12000007,London,region,2020-07-11,65_to_69,469.2,784
E12000007,London,region,2020-07-11,90+,3290.5,1257
E12000007,London,region,2020-07-11,15_to_19,74.0,170
E12000007,London,region,2020-07-11,5_to_9,25.7,76
E12000007,London,region,2020-07-11,20_to_24,233.0,635
E12000007,London,region,2020-07-11,85_to_89,2096.7,1169
E12000007,London,region,2020-07-11,40_to_44,348.3,1146
E12000007,London,region,2020-07-11,10_to_14,30.2,81
E12000007,London,region,2020-07-11,55_to_59,497.5,1292
E12000007,London,region,2020-07-11,25_to_29,363.4,1366
E12000007,London,region,2020-07-11,70_to_74,543.2,816
E12000007,London,region,2020-07-11,75_to_79,861.8,937
E12000007,London,region,2020-07-11,45_to_49,451.1,1332
E12000007,London,region,2020-07-10,45_to_49,451.1,1332
E12000007,London,region,2020-07-10,40_to_44,348.0,1145
E12000007,London,region,2020-07-10,80_to_84,1270.2,1084
E12000007,London,region,2020-07-10,15_to_19,73.6,169
E12000007,London,region,2020-07-10,50_to_54,494.5,1421
E12000007,London,region,2020-07-10,35_to_39,291.1,1088
E12000007,London,region,2020-07-10,5_to_9,25.7,76
E12000007,London,region,2020-07-10,25_to_29,363.4,1366
E12000007,London,region,2020-07-10,70_to_74,542.6,815
E12000007,London,region,2020-07-10,55_to_59,496.8,1290
E12000007,London,region,2020-07-10,20_to_24,232.6,634
E12000007,London,region,2020-07-10,65_to_69,469.2,784
E12000007,London,region,2020-07-10,0_to_4,33.7,98
E12000007,London,region,2020-07-10,60_to_64,469.1,974
E12000007,London,region,2020-07-10,10_to_14,30.2,81
E12000007,London,region,2020-07-10,30_to_34,345.9,1377
E12000007,London,region,2020-07-10,75_to_79,861.8,937
E12000007,London,region,2020-07-10,90+,3290.5,1257
E12000007,London,region,2020-07-10,85_to_89,2096.7,1169
E12000007,London,region,2020-07-09,35_to_39,290.9,1087
E12000007,London,region,2020-07-09,20_to_24,232.3,633
E12000007,London,region,2020-07-09,60_to_64,468.6,973
E12000007,London,region,2020-07-09,75_to_79,859.0,934
E12000007,London,region,2020-07-09,15_to_19,73.6,169
E12000007,London,region,2020-07-09,70_to_74,541.9,814
E12000007,London,region,2020-07-09,85_to_89,2095.0,1168
E12000007,London,region,2020-07-09,25_to_29,362.9,1364
E12000007,London,region,2020-07-09,55_to_59,496.4,1289
E12000007,London,region,2020-07-09,0_to_4,33.1,96
E12000007,London,region,2020-07-09,50_to_54,494.1,1420
E12000007,London,region,2020-07-09,30_to_34,345.7,1376
E12000007,London,region,2020-07-09,45_to_49,450.4,1330
E12000007,London,region,2020-07-09,5_to_9,25.7,76
E12000007,London,region,2020-07-09,90+,3287.9,1256
E12000007,London,region,2020-07-09,65_to_69,468.0,782
E12000007,London,region,2020-07-09,80_to_84,1269.0,1083
E12000007,London,region,2020-07-09,10_to_14,30.2,81
E12000007,London,region,2020-07-09,40_to_44,347.1,1142
E12000007,London,region,2020-07-08,40_to_44,346.2,1139
E12000007,London,region,2020-07-08,35_to_39,290.6,1086
E12000007,London,region,2020-07-08,0_to_4,32.7,95
E12000007,London,region,2020-07-08,85_to_89,2093.2,1167
E12000007,London,region,2020-07-08,45_to_49,449.7,1328
E12000007,London,region,2020-07-08,5_to_9,25.4,75
E12000007,London,region,2020-07-08,10_to_14,30.2,81
E12000007,London,region,2020-07-08,50_to_54,492.8,1416
E12000007,London,region,2020-07-08,80_to_84,1265.5,1080
E12000007,London,region,2020-07-08,65_to_69,468.0,782
E12000007,London,region,2020-07-08,75_to_79,859.0,934
E12000007,London,region,2020-07-08,55_to_59,495.6,1287
E12000007,London,region,2020-07-08,20_to_24,231.2,630
E12000007,London,region,2020-07-08,30_to_34,345.7,1376
E12000007,London,region,2020-07-08,25_to_29,361.5,1359
E12000007,London,region,2020-07-08,90+,3282.6,1254
E12000007,London,region,2020-07-08,60_to_64,468.6,973
E12000007,London,region,2020-07-08,15_to_19,73.6,169
E12000007,London,region,2020-07-08,70_to_74,539.9,811
E12000007,London,region,2020-07-07,50_to_54,492.1,1414
E12000007,London,region,2020-07-07,5_to_9,25.4,75
E12000007,London,region,2020-07-07,90+,3274.8,1251
E12000007,London,region,2020-07-07,70_to_74,539.3,810
E12000007,London,region,2020-07-07,60_to_64,468.6,973
E12000007,London,region,2020-07-07,55_to_59,494.5,1284
E12000007,London,region,2020-07-07,80_to_84,1265.5,1080
E12000007,London,region,2020-07-07,35_to_39,289.3,1081
E12000007,London,region,2020-07-07,85_to_89,2093.2,1167
E12000007,London,region,2020-07-07,30_to_34,345.4,1375
E12000007,London,region,2020-07-07,15_to_19,73.2,168
E12000007,London,region,2020-07-07,25_to_29,358.6,1348
E12000007,London,region,2020-07-07,65_to_69,468.0,782
E12000007,London,region,2020-07-07,45_to_49,449.0,1326
E12000007,London,region,2020-07-07,10_to_14,30.2,81
E12000007,London,region,2020-07-07,40_to_44,346.2,1139
E12000007,London,region,2020-07-07,75_to_79,859.0,934
E12000007,London,region,2020-07-07,0_to_4,32.4,94
E12000007,London,region,2020-07-07,20_to_24,230.1,627
E12000007,London,region,2020-07-06,20_to_24,229.7,626
E12000007,London,region,2020-07-06,60_to_64,467.6,971
E12000007,London,region,2020-07-06,30_to_34,344.9,1373
E12000007,London,region,2020-07-06,70_to_74,537.9,808
E12000007,London,region,2020-07-06,55_to_59,493.3,1281
E12000007,London,region,2020-07-06,45_to_49,447.4,1321
E12000007,London,region,2020-07-06,65_to_69,468.0,782
E12000007,London,region,2020-07-06,40_to_44,345.6,1137
E12000007,London,region,2020-07-06,90+,3274.8,1251
E12000007,London,region,2020-07-06,35_to_39,288.5,1078
E12000007,London,region,2020-07-06,80_to_84,1265.5,1080
E12000007,London,region,2020-07-06,75_to_79,858.1,933
E12000007,London,region,2020-07-06,15_to_19,73.2,168
E12000007,London,region,2020-07-06,0_to_4,32.4,94
E12000007,London,region,2020-07-06,85_to_89,2091.4,1166
E12000007,London,region,2020-07-06,50_to_54,491.7,1413
E12000007,London,region,2020-07-06,25_to_29,357.5,1344
E12000007,London,region,2020-07-06,10_to_14,30.2,81
E12000007,London,region,2020-07-06,5_to_9,25.0,74
E12000007,London,region,2020-07-05,20_to_24,229.3,625
E12000007,London,region,2020-07-05,10_to_14,30.2,81
E12000007,London,region,2020-07-05,80_to_84,1264.3,1079
E12000007,London,region,2020-07-05,65_to_69,466.8,780
E12000007,London,region,2020-07-05,5_to_9,25.0,74
E12000007,London,region,2020-07-05,55_to_59,493.3,1281
E12000007,London,region,2020-07-05,25_to_29,356.7,1341
E12000007,London,region,2020-07-05,40_to_44,344.7,1134
E12000007,London,region,2020-07-05,90+,3272.2,1250
E12000007,London,region,2020-07-05,0_to_4,31.7,92
E12000007,London,region,2020-07-05,35_to_39,287.4,1074
E12000007,London,region,2020-07-05,15_to_19,73.2,168
E12000007,London,region,2020-07-05,75_to_79,858.1,933
E12000007,London,region,2020-07-05,45_to_49,447.4,1321
E12000007,London,region,2020-07-05,30_to_34,343.4,1367
E12000007,London,region,2020-07-05,50_to_54,491.4,1412
E12000007,London,region,2020-07-05,70_to_74,537.3,807
E12000007,London,region,2020-07-05,85_to_89,2089.6,1165
E12000007,London,region,2020-07-05,60_to_64,467.2,970
E12000007,London,region,2020-07-04,20_to_24,227.9,621
E12000007,London,region,2020-07-04,90+,3272.2,1250
E12000007,London,region,2020-07-04,80_to_84,1264.3,1079
E12000007,London,region,2020-07-04,25_to_29,355.1,1335
E12000007,London,region,2020-07-04,45_to_49,447.0,1320
E12000007,London,region,2020-07-04,15_to_19,73.2,168
E12000007,London,region,2020-07-04,75_to_79,858.1,933
E12000007,London,region,2020-07-04,35_to_39,286.8,1072
E12000007,London,region,2020-07-04,5_to_9,24.4,72
E12000007,London,region,2020-07-04,85_to_89,2089.6,1165
E12000007,London,region,2020-07-04,50_to_54,491.4,1412
E12000007,London,region,2020-07-04,40_to_44,343.5,1130
E12000007,London,region,2020-07-04,60_to_64,467.2,970
E12000007,London,region,2020-07-04,0_to_4,31.3,91
E12000007,London,region,2020-07-04,70_to_74,537.3,807
E12000007,London,region,2020-07-04,65_to_69,465.6,778
E12000007,London,region,2020-07-04,10_to_14,30.2,81
E12000007,London,region,2020-07-04,30_to_34,342.9,1365
E12000007,London,region,2020-07-04,55_to_59,492.9,1280
E12000007,London,region,2020-07-03,5_to_9,24.0,71
E12000007,London,region,2020-07-03,85_to_89,2089.6,1165
E12000007,London,region,2020-07-03,60_to_64,467.2,970
E12000007,London,region,2020-07-03,10_to_14,29.8,80
E12000007,London,region,2020-07-03,45_to_49,446.7,1319
E12000007,London,region,2020-07-03,90+,3272.2,1250
E12000007,London,region,2020-07-03,20_to_24,227.5,620
E12000007,London,region,2020-07-03,35_to_39,286.3,1070
E12000007,London,region,2020-07-03,65_to_69,465.6,778
E12000007,London,region,2020-07-03,30_to_34,341.9,1361
E12000007,London,region,2020-07-03,15_to_19,73.2,168
E12000007,London,region,2020-07-03,0_to_4,31.3,91
E12000007,London,region,2020-07-03,25_to_29,354.1,1331
E12000007,London,region,2020-07-03,75_to_79,858.1,933
E12000007,London,region,2020-07-03,55_to_59,491.4,1276
E12000007,London,region,2020-07-03,40_to_44,342.8,1128
E12000007,London,region,2020-07-03,70_to_74,537.3,807
E12000007,London,region,2020-07-03,80_to_84,1263.2,1078
E12000007,London,region,2020-07-03,50_to_54,491.0,1411
E12000007,London,region,2020-07-02,10_to_14,29.1,78
E12000007,London,region,2020-07-02,90+,3272.2,1250
E12000007,London,region,2020-07-02,15_to_19,73.2,168
E12000007,London,region,2020-07-02,65_to_69,465.0,777
E12000007,London,region,2020-07-02,30_to_34,341.4,1359
E12000007,London,region,2020-07-02,85_to_89,2087.8,1164
E12000007,London,region,2020-07-02,80_to_84,1263.2,1078
E12000007,London,region,2020-07-02,5_to_9,24.0,71
E12000007,London,region,2020-07-02,75_to_79,857.2,932
E12000007,London,region,2020-07-02,0_to_4,31.3,91
E12000007,London,region,2020-07-02,40_to_44,342.5,1127
E12000007,London,region,2020-07-02,60_to_64,465.7,967
E12000007,London,region,2020-07-02,70_to_74,537.3,807
E12000007,London,region,2020-07-02,45_to_49,446.3,1318
E12000007,London,region,2020-07-02,25_to_29,352.8,1326
E12000007,London,region,2020-07-02,50_to_54,490.0,1408
E12000007,London,region,2020-07-02,20_to_24,227.5,620
E12000007,London,region,2020-07-02,35_to_39,286.3,1070
E12000007,London,region,2020-07-02,55_to_59,491.0,1275
E12000007,London,region,2020-07-01,5_to_9,24.0,71
E12000007,London,region,2020-07-01,20_to_24,227.5,620
E12000007,London,region,2020-07-01,55_to_59,490.6,1274
E12000007,London,region,2020-07-01,30_to_34,340.4,1355
E12000007,London,region,2020-07-01,85_to_89,2087.8,1164
E12000007,London,region,2020-07-01,25_to_29,352.2,1324
E12000007,London,region,2020-07-01,40_to_44,341.9,1125
E12000007,London,region,2020-07-01,70_to_74,537.3,807
E12000007,London,region,2020-07-01,10_to_14,28.7,77
E12000007,London,region,2020-07-01,75_to_79,857.2,932
E12000007,London,region,2020-07-01,45_to_49,445.0,1314
E12000007,London,region,2020-07-01,60_to_64,465.2,966
E12000007,London,region,2020-07-01,50_to_54,490.0,1408
E12000007,London,region,2020-07-01,80_to_84,1259.6,1075
E12000007,London,region,2020-07-01,15_to_19,73.2,168
E12000007,London,region,2020-07-01,65_to_69,464.4,776
E12000007,London,region,2020-07-01,35_to_39,285.8,1068
E12000007,London,region,2020-07-01,0_to_4,31.3,91
E12000007,London,region,2020-07-01,90+,3269.5,1249
E12000007,London,region,2020-06-30,35_to_39,285.5,1067
E12000007,London,region,2020-06-30,85_to_89,2087.8,1164
E12000007,London,region,2020-06-30,0_to_4,30.6,89
E12000007,London,region,2020-06-30,20_to_24,226.8,618
E12000007,London,region,2020-06-30,25_to_29,351.7,1322
E12000007,London,region,2020-06-30,80_to_84,1256.1,1072
E12000007,London,region,2020-06-30,55_to_59,490.6,1274
E12000007,London,region,2020-06-30,90+,3266.9,1248
E12000007,London,region,2020-06-30,5_to_9,23.0,68
E12000007,London,region,2020-06-30,30_to_34,339.9,1353
E12000007,London,region,2020-06-30,60_to_64,464.7,965
E12000007,London,region,2020-06-30,40_to_44,341.9,1125
E12000007,London,region,2020-06-30,70_to_74,536.6,806
E12000007,London,region,2020-06-30,45_to_49,444.0,1311
E12000007,London,region,2020-06-30,50_to_54,489.3,1406
E12000007,London,region,2020-06-30,15_to_19,72.7,167
E12000007,London,region,2020-06-30,65_to_69,463.8,775
E12000007,London,region,2020-06-30,75_to_79,857.2,932
E12000007,London,region,2020-06-30,10_to_14,28.7,77
E12000007,London,region,2020-06-29,25_to_29,351.4,1321
E12000007,London,region,2020-06-29,70_to_74,535.9,805
E12000007,London,region,2020-06-29,85_to_89,2086.0,1163
E12000007,London,region,2020-06-29,35_to_39,285.2,1066
E12000007,London,region,2020-06-29,60_to_64,463.8,963
E12000007,London,region,2020-06-29,45_to_49,443.3,1309
E12000007,London,region,2020-06-29,40_to_44,340.7,1121
E12000007,London,region,2020-06-29,65_to_69,463.2,774
E12000007,London,region,2020-06-29,0_to_4,30.0,87
E12000007,London,region,2020-06-29,30_to_34,339.1,1350
E12000007,London,region,2020-06-29,20_to_24,225.7,615
E12000007,London,region,2020-06-29,90+,3261.7,1246
E12000007,London,region,2020-06-29,10_to_14,28.7,77
E12000007,London,region,2020-06-29,50_to_54,488.2,1403
E12000007,London,region,2020-06-29,5_to_9,23.0,68
E12000007,London,region,2020-06-29,80_to_84,1255.0,1071
E12000007,London,region,2020-06-29,75_to_79,854.4,929
E12000007,London,region,2020-06-29,15_to_19,72.7,167
E12000007,London,region,2020-06-29,55_to_59,489.8,1272
E12000007,London,region,2020-06-28,50_to_54,487.9,1402
E12000007,London,region,2020-06-28,45_to_49,443.0,1308
